frame_id,timestamp_sec,file_name,valid,interpolated_flag,quality_score,handedness,handedness_score,temporal_jump_score,bone_length_error,wrist_step,fingertip_step_max,fingertip_step_mean,bbox_area,mask_area,mask_bbox_ratio,mask_inside_bbox,mask_bbox_iou,mask_area_change,bbox_area_change,failure_reason,risk_level,risk_reasons
17,1.1333333253860474,000017.jpg,True,False,0.9892405271530151,Left,0.9892405271530151,0.2486051321029663,0.002946624532341957,0.0008976811659522355,0.001974169397726655,0.0008141741855069995,14858.646484375,13531.0,0.9106482267379761,0.9388810992240906,0.798336923122406,0.005261012818664312,0.01997866854071617,ok,ok,ok
18,1.2000000476837158,000018.jpg,True,False,0.9888126850128174,Left,0.9888126850128174,0.14077523350715637,0.0029508653096854687,0.0005083212745375931,0.0006709161680191755,0.00038463438977487385,14676.2041015625,13444.0,0.9160406589508057,0.938262403011322,0.792366087436676,0.00645041698589921,0.012354379519820213,ok,ok,ok
19,1.2666666507720947,000019.jpg,True,False,0.9888960719108582,Left,0.9888960719108582,0.07649686187505722,0.0029759223107248545,0.0002762203512247652,0.0004762877942994237,0.00033287398400716484,14672.9990234375,13380.0,0.9118790030479431,0.9376681447029114,0.7961475253105164,0.004771845880895853,0.00021840988483745605,ok,ok,ok
20,1.3333333730697632,000020.jpg,True,False,0.9888647198677063,Left,0.9888647198677063,0.23882505297660828,0.0030698003247380257,0.0008623665780760348,0.000918728532269597,0.000497033994179219,14629.6796875,13463.0,0.9202525615692139,0.937235414981842,0.7898542284965515,0.00618410762399435,0.002956680953502655,ok,ok,ok
21,1.399999976158142,000021.jpg,True,False,0.989397406578064,Left,0.989397406578064,0.1486697643995285,0.0030827128794044256,0.0005368274287320673,0.0005408480647020042,0.000320080085657537,14522.6904296875,13439.0,0.9253795146942139,0.9345933198928833,0.7963747382164001,0.0017842539818957448,0.007340003736317158,ok,ok,ok
22,1.4666666984558105,000022.jpg,True,False,0.986321747303009,Left,0.986321747303009,0.1328895092010498,0.003100598929449916,0.0004798469308298081,0.0007097986526787281,0.00038517668144777417,14869.9423828125,13511.0,0.9086114764213562,0.9388646483421326,0.802825927734375,0.005343228112906218,0.02362850308418274,ok,ok,ok
23,1.5333333015441895,000023.jpg,True,False,0.9866861701011658,Left,0.9866861701011658,0.2800526022911072,0.003143108682706952,0.0010112340096384287,0.0013312327209860086,0.0007670657942071557,14757.7060546875,13630.0,0.9235852956771851,0.9382244944572449,0.7887181639671326,0.00876902136951685,0.0075764586217701435,ok,ok,ok
24,1.600000023841858,000024.jpg,True,False,0.9868385791778564,Left,0.9868385791778564,0.413627028465271,0.0031543585937470198,0.0014935540966689587,0.0019492018036544323,0.001042017713189125,14872.0107421875,13642.0,0.9172936081886292,0.9387919902801514,0.7948271036148071,0.0008800234645605087,0.007715543732047081,ok,ok,ok
25,1.6666666269302368,000025.jpg,True,False,0.9862592816352844,Left,0.9862592816352844,0.3651341199874878,0.003160106251016259,0.001318452414125204,0.0018265205435454845,0.0012202785583212972,15321.2529296875,13897.0,0.9070407152175903,0.9386917948722839,0.8063817024230957,0.018519191071391106,0.029757775366306305,ok,ok,ok
26,1.7333333492279053,000026.jpg,True,False,0.9873350858688354,Left,0.9873350858688354,0.3537859618663788,0.0031527946703135967,0.001277475617825985,0.002489213366061449,0.001335068722255528,15297.951171875,13919.0,0.909860372543335,0.9419498443603516,0.7971835136413574,0.0015818234533071518,0.0015220355708152056,ok,ok,ok
27,1.7999999523162842,000027.jpg,True,False,0.9890267252922058,Left,0.9890267252922058,0.47324034571647644,0.003190167946740985,0.001708810101263225,0.0026233973912894726,0.0018477856647223234,15768.7548828125,14267.0,0.9047638773918152,0.9419639706611633,0.8015429973602295,0.024693110957741737,0.03030921332538128,ok,ok,ok
28,1.8666666746139526,000028.jpg,True,False,0.9872963428497314,Left,0.9872963428497314,0.2935654819011688,0.0031031060498207808,0.0010600272798910737,0.002452957211062312,0.0016727341571822762,16080.119140625,14424.0,0.8970082998275757,0.9452301859855652,0.8018010258674622,0.010944198817014694,0.019552607089281082,ok,ok,ok
29,1.9333332777023315,000029.jpg,True,False,0.9896065592765808,Left,0.9896065592765808,0.45987069606781006,0.003039072034880519,0.0016605339478701353,0.002734626643359661,0.002209434751421213,16948.51953125,15086.0,0.8901072144508362,0.9473021626472473,0.8056527972221375,0.04486614838242531,0.0525846891105175,ok,ok,ok
30,2.0,000030.jpg,True,False,0.9892734289169312,Left,0.9892734289169312,0.3747645616531372,0.0030517035629600286,0.001353226718492806,0.0023388569243252277,0.001955986488610506,17083.71875,15110.0,0.8844678401947021,0.947385847568512,0.8120795488357544,0.0015896145487204194,0.00794536154717207,ok,ok,ok
31,2.066666603088379,000031.jpg,True,False,0.9910929799079895,Left,0.9910929799079895,0.5084236264228821,0.0030179086606949568,0.0018358522793278098,0.005602432414889336,0.0031131014693528414,17507.517578125,15421.0,0.8808216452598572,0.9500681161880493,0.8069468140602112,0.02037273533642292,0.024503249675035477,ok,ok,ok
32,2.133333444595337,000032.jpg,True,False,0.9908563494682312,Left,0.9908563494682312,0.3380797207355499,0.0028984863311052322,0.00122076238039881,0.0068077826872467995,0.003084353171288967,18092.337890625,15575.0,0.8608616590499878,0.9513322710990906,0.8151537775993347,0.009936765767633915,0.032855208963155746,ok,critical,fingertip_step_outlier
33,2.200000047683716,000033.jpg,True,False,0.9860037565231323,Left,0.9860037565231323,0.48686420917510986,0.0028502296190708876,0.0017580040730535984,0.006686019711196423,0.003340295050293207,18894.65625,16106.0,0.8524103164672852,0.9530609846115112,0.817561149597168,0.03352167084813118,0.04338381066918373,ok,critical,fingertip_step_outlier
34,2.2666666507720947,000034.jpg,True,False,0.9891756772994995,Left,0.9891756772994995,0.2946131229400635,0.0026112431660294533,0.0010638100793585181,0.007179611828178167,0.002697847317904234,19085.869140625,16291.0,0.8535634279251099,0.9512614607810974,0.8210034370422363,0.011420810595154762,0.01006899680942297,ok,critical,fingertip_step_outlier
35,2.3333332538604736,000035.jpg,True,False,0.9897503852844238,Left,0.9897503852844238,0.19476252794265747,0.0023065819405019283,0.0007032624562270939,0.007763710338622332,0.002673128619790077,19254.21484375,16378.0,0.8506189584732056,0.9512150287628174,0.8259357810020447,0.005326149985194206,0.008781706914305687,ok,critical,fingertip_step_outlier
36,2.4000000953674316,000036.jpg,True,False,0.9855707287788391,Left,0.9855707287788391,0.17881739139556885,0.0019913131836801767,0.0006456866394728422,0.0047291056253015995,0.001881154254078865,19224.595703125,16408.0,0.8534899950027466,0.9509994983673096,0.8246652483940125,0.0018300494411960244,0.0015395039226859808,ok,ok,ok
37,2.4666666984558105,000037.jpg,True,False,0.983222484588623,Left,0.983222484588623,0.4471052587032318,0.0016378319123759866,0.001614439650438726,0.004934006370604038,0.0023085700813680887,19171.02734375,16341.0,0.8523799777030945,0.9524508714675903,0.8180161118507385,0.004091728013008833,0.0027903367299586535,ok,ok,ok
38,2.5333333015441895,000038.jpg,True,False,0.9807057976722717,Left,0.9807057976722717,0.5801135897636414,0.0012524737976491451,0.0020947156008332968,0.004782744683325291,0.003303518984466791,18869.6796875,16194.0,0.8582021594047546,0.9516487717628479,0.8160214424133301,0.009036422707140446,0.015843430534005165,ok,ok,ok
39,2.5999999046325684,000039.jpg,True,False,0.9764969348907471,Left,0.9764969348907471,0.33673712611198425,0.0012121922336518764,0.0012159144971519709,0.004807955585420132,0.0034334890078753233,18782.18359375,15974.0,0.8504868149757385,0.9508576393127441,0.8188953399658203,0.013678189367055893,0.004647636786103249,ok,ok,ok
40,2.6666667461395264,000040.jpg,True,False,0.972296953201294,Left,0.972296953201294,0.43170857429504395,0.001552058500237763,0.0015588442329317331,0.004196849651634693,0.0029166508466005325,18357.73828125,15740.0,0.8574041128158569,0.945679783821106,0.8180810809135437,0.014756890013813972,0.02285655401647091,ok,ok,ok
41,2.7333333492279053,000041.jpg,True,False,0.9628814458847046,Left,0.9628814458847046,0.3159793019294739,0.0016701312270015478,0.0011409606086090207,0.004344598855823278,0.002870065625756979,18106.0703125,15575.0,0.8602087497711182,0.9368860125541687,0.8155888319015503,0.010538080707192421,0.013803713023662567,ok,ok,ok
42,2.799999952316284,000042.jpg,True,False,0.9689997434616089,Left,0.9689997434616089,0.41828545928001404,0.0017147894250229,0.0015103750629350543,0.0038125456776469946,0.0024809837341308594,17836.736328125,15400.0,0.8633866310119629,0.936103880405426,0.8167004585266113,0.011299435049295425,0.014986809343099594,ok,ok,ok
43,2.866666555404663,000043.jpg,True,False,0.9708697199821472,Left,0.9708697199821472,0.8609099984169006,0.001261694822460413,0.003108635311946273,0.00403943145647645,0.0031943158246576786,17346.3515625,14972.0,0.863120973110199,0.9268634915351868,0.8143444657325745,0.02818385325372219,0.02787616476416588,ok,critical,temporal_jump
44,2.933333396911621,000044.jpg,True,False,0.9712623357772827,Left,0.9712623357772827,0.6226207613945007,0.001152382930740714,0.0022482036147266626,0.0033690601121634245,0.0024752686731517315,17271.640625,14837.0,0.859038233757019,0.9272090196609497,0.819999098777771,0.00905766710639,0.004316306672990322,ok,ok,ok
45,3.0,000045.jpg,True,False,0.9821113348007202,Left,0.9821113348007202,0.44235360622406006,0.0011869542067870498,0.0015972820110619068,0.0032086209394037724,0.0023268789518624544,17400.333984375,14851.0,0.853489339351654,0.9339438676834106,0.8130237460136414,0.0009431419894099236,0.007423480041325092,ok,ok,ok
46,3.066666603088379,000046.jpg,True,False,0.9752373695373535,Left,0.9752373695373535,0.5582706332206726,0.0013024471700191498,0.0020158435218036175,0.002731296233832836,0.0019608044531196356,17754.64453125,14866.0,0.837302029132843,0.9401318430900574,0.8116409182548523,0.00100952317006886,0.020157063379883766,ok,ok,ok
47,3.133333444595337,000047.jpg,True,False,0.9761238098144531,Left,0.9761238098144531,0.593572735786438,0.0014419746585190296,0.0021433148067444563,0.0028064080979675055,0.0021168612875044346,17497.349609375,14863.0,0.8494429588317871,0.9367557168006897,0.8138301372528076,0.00020182313164696097,0.014597468078136444,ok,ok,ok
48,3.200000047683716,000048.jpg,True,False,0.9819779992103577,Left,0.9819779992103577,0.44452643394470215,0.0017197640845552087,0.001605127821676433,0.0019210455939173698,0.0014502146514132619,17521.017578125,14853.0,0.8477247357368469,0.9340200424194336,0.8179746270179749,0.0006730380700901151,0.0013517460320144892,ok,ok,ok
49,3.2666666507720947,000049.jpg,True,False,0.9825361371040344,Left,0.9825361371040344,0.5097038149833679,0.0020285691134631634,0.0018404748989269137,0.001945876399986446,0.001538597047328949,17990.58203125,15089.0,0.8387166261672974,0.9406189918518066,0.8141271471977234,0.01576380990445614,0.026445692405104637,ok,ok,ok
50,3.3333332538604736,000050.jpg,True,False,0.9820631742477417,Left,0.9820631742477417,0.3891587257385254,0.0022555221803486347,0.0014052022015675902,0.0018885607132688165,0.0017625477630645037,17760.431640625,14804.0,0.833538293838501,0.9410970211029053,0.8195104002952576,0.01906801015138626,0.012875180691480637,ok,ok,ok
51,3.4000000953674316,000051.jpg,True,False,0.9837815165519714,Left,0.9837815165519714,0.3783343732357025,0.002457163529470563,0.0013661168050020933,0.0014886419521644711,0.001016453723423183,17754.90625,14764.0,0.831544816493988,0.9380926489830017,0.8192555904388428,0.0027056278195232153,0.0003111551923211664,ok,ok,ok
52,3.4666666984558105,000052.jpg,True,False,0.9869419932365417,Left,0.9869419932365417,0.4366268515586853,0.002736006397753954,0.0015766035066917539,0.0015531620010733604,0.0012897085398435593,17928.921875,14736.0,0.8219122290611267,0.9438789486885071,0.817776083946228,0.0018983051413670182,0.009753192774951458,ok,ok,ok
53,3.5333333015441895,000053.jpg,True,False,0.9688897728919983,Left,0.9688897728919983,0.26525527238845825,0.0028824193868786097,0.0009578026947565377,0.0022507840767502785,0.0012862586881965399,17183.466796875,14331.0,0.8339993357658386,0.9413160085678101,0.8182603120803833,0.027866652235388756,0.042461082339286804,ok,ok,ok
54,3.5999999046325684,000054.jpg,True,False,0.9756695032119751,Left,0.9756695032119751,0.24108852446079254,0.002973694819957018,0.0008705396903678775,0.0027851008344441652,0.0017089347820729017,17459.9140625,14534.0,0.832421064376831,0.9432365298271179,0.8119379878044128,0.014065477065742016,0.0159595999866724,ok,ok,ok
55,3.6666667461395264,000055.jpg,True,False,0.9800446629524231,Left,0.9800446629524231,0.06357778608798981,0.0029253431130200624,0.00022957120381761342,0.0028755709063261747,0.0017183648888021708,17459.60546875,14604.0,0.8364450335502625,0.9407011866569519,0.8202775120735168,0.004804722499102354,1.7674570699455217e-05,ok,ok,ok
56,3.7333333492279053,000056.jpg,True,False,0.9846914410591125,Left,0.9846914410591125,0.35745152831077576,0.0029801998753100634,0.0012907115742564201,0.004708838649094105,0.0030413600616157055,16980.201171875,14465.0,0.8518744707107544,0.9403387308120728,0.8103174567222595,0.009563452564179897,0.027840128168463707,ok,ok,ok
57,3.799999952316284,000057.jpg,True,False,0.9784030914306641,Left,0.9784030914306641,0.27185890078544617,0.0027594619896262884,0.0009816475212574005,0.0032717364374548197,0.002189247403293848,16973.41796875,14385.0,0.8475016951560974,0.9423010349273682,0.8109612464904785,0.005545927211642265,0.0003995570295955986,ok,ok,ok
58,3.866666555404663,000058.jpg,True,False,0.9873339533805847,Left,0.9873339533805847,0.3050661087036133,0.0027092588134109974,0.0011015544878318906,0.0023857001215219498,0.0018159381579607725,16842.353515625,14270.0,0.8472687602043152,0.942256510257721,0.8160054087638855,0.00802652258425951,0.00775167578831315,ok,ok,ok
59,3.933333396911621,000059.jpg,True,False,0.9796893000602722,Left,0.9796893000602722,0.37212300300598145,0.0027524579782038927,0.0013436883455142379,0.0018279054202139378,0.0013169778976589441,16922.08203125,14333.0,0.8469998240470886,0.944394052028656,0.8124288320541382,0.004405132494866848,0.004722632467746735,ok,ok,ok
60,4.0,000060.jpg,True,False,0.978179395198822,Left,0.978179395198822,0.670534074306488,0.0030738080386072397,0.0024212123826146126,0.002331733237951994,0.001765619614161551,16857.1015625,14210.0,0.8429681658744812,0.9458128213882446,0.813409686088562,0.008618575520813465,0.0038473675958812237,ok,ok,ok
61,4.066666603088379,000061.jpg,True,False,0.9744890332221985,Left,0.9744890332221985,0.6391457915306091,0.0031662597320973873,0.0023078732192516327,0.0020922638941556215,0.0014704724308103323,16666.615234375,14022.0,0.8413226008415222,0.9445870518684387,0.8145950436592102,0.013318220153450966,0.011364271864295006,ok,ok,ok
62,4.133333206176758,000062.jpg,True,False,0.9717543721199036,Left,0.9717543721199036,0.6154245138168335,0.0033806413412094116,0.002222218783572316,0.002514908090233803,0.0020865947008132935,16774.328125,13929.0,0.8303760290145874,0.9455811381340027,0.8198596239089966,0.006654502358287573,0.00644197640940547,ok,ok,ok
63,4.199999809265137,000063.jpg,True,False,0.9621070623397827,Left,0.9621070623397827,0.43403124809265137,0.0036241929046809673,0.0015672310255467892,0.0019881022162735462,0.0016330571379512548,16623.298828125,13978.0,0.8408679962158203,0.9469165802001953,0.8124780058860779,0.0035116637591272593,0.009044313803315163,ok,ok,ok
64,4.266666889190674,000064.jpg,True,False,0.9623408317565918,Left,0.9623408317565918,0.311735600233078,0.003586144419386983,0.0011256372090429068,0.002762154908850789,0.0019306766334921122,16347.0693359375,13877.0,0.8488983511924744,0.9443683624267578,0.8155999183654785,0.0072518400847911835,0.016756227239966393,ok,ok,ok
65,4.333333492279053,000065.jpg,True,False,0.9625151753425598,Left,0.9625151753425598,0.1646348387002945,0.003609101055189967,0.000594475248362869,0.00254370691254735,0.0020272317342460155,16317.9716796875,13915.0,0.8527407646179199,0.9445202946662903,0.8132960200309753,0.002734599867835641,0.0017815778264775872,ok,ok,ok
66,4.400000095367432,000066.jpg,True,False,0.9534763097763062,Left,0.9534763097763062,0.4663451910018921,0.0037330538034439087,0.0016839125892147422,0.002958963392302394,0.0023021551314741373,16455.2734375,14009.0,0.8513380289077759,0.9478906393051147,0.8086526393890381,0.006732559762895107,0.00837889313697815,ok,critical,low_confidence;bone_length_outlier
67,4.4666666984558105,000067.jpg,True,False,0.9510747194290161,Left,0.9510747194290161,0.5528972148895264,0.003964715637266636,0.001996440812945366,0.004078427329659462,0.0028056323062628508,16003.720703125,13829.0,0.8641115427017212,0.9437414407730103,0.8136933445930481,0.012931963428854942,0.027822965756058693,ok,critical,low_confidence;bone_length_outlier
68,4.5333333015441895,000068.jpg,True,False,0.9697258472442627,Left,0.9697258472442627,0.2777060568332672,0.004079287871718407,0.001002760836854577,0.0042691826820373535,0.0028795411344617605,15337.6162109375,13651.0,0.890034019947052,0.9421287775039673,0.8074554204940796,0.012954875826835632,0.04250645264983177,ok,critical,bone_length_outlier
69,4.599999904632568,000069.jpg,True,False,0.9823920726776123,Left,0.9823920726776123,0.41144928336143494,0.003998489584773779,0.0014856904745101929,0.0033768569119274616,0.0023168751504272223,14661.7451171875,13272.0,0.9052128195762634,0.9390445947647095,0.8004010319709778,0.028154365718364716,0.04505903273820877,ok,critical,bone_length_outlier
70,4.666666507720947,000070.jpg,True,False,0.9845775365829468,Left,0.9845775365829468,0.715713381767273,0.003944944124668837,0.0025843491312116385,0.003952720668166876,0.0028778440319001675,14283.880859375,13090.0,0.9164175987243652,0.9362108707427979,0.8028260469436646,0.013807754032313824,0.026108557358384132,ok,critical,bone_length_outlier
71,4.733333110809326,000071.jpg,True,False,0.9762241840362549,Left,0.9762241840362549,0.1665419638156891,0.004053805023431778,0.0006013616221025586,0.005684018135070801,0.003249482484534383,13682.0419921875,12730.0,0.9304167032241821,0.9345639944076538,0.7984384894371033,0.02788536064326763,0.04304087534546852,ok,critical,bone_length_outlier
72,4.800000190734863,000072.jpg,True,False,0.9718376398086548,Left,0.9718376398086548,0.5481947064399719,0.003976199775934219,0.001979460706934333,0.003849180880934,0.002626233734190464,13326.7529296875,12501.0,0.9380379319190979,0.9372850060462952,0.7889854311943054,0.018152272328734398,0.026309138163924217,ok,critical,bone_length_outlier
73,4.866666793823242,000073.jpg,True,False,0.9461156725883484,Left,0.9461156725883484,0.3730187714099884,0.003954509273171425,0.0013469228288158774,0.0034562465734779835,0.0019805310294032097,12713.9619140625,11978.0,0.9421138763427734,0.9344632029533386,0.7945232391357422,0.04273050278425217,0.04706406965851784,ok,critical,low_confidence;bone_length_outlier
74,4.933333396911621,000074.jpg,True,False,0.9509795308113098,Left,0.9509795308113098,0.5449698567390442,0.00401753094047308,0.001967816147953272,0.0032612523064017296,0.0023767701350152493,12306.0849609375,11892.0,0.9663512110710144,0.9315506219863892,0.7877911329269409,0.00720569770783186,0.03260401263833046,ok,critical,low_confidence;bone_length_outlier
75,5.0,000075.jpg,True,False,0.9498119354248047,Left,0.9498119354248047,0.217778742313385,0.003767541842535138,0.0007863710634410381,0.0019950419664382935,0.0017323652282357216,11844.080078125,11693.0,0.9872442483901978,0.9232019186019897,0.7833386659622192,0.01687513291835785,0.038261014968156815,ok,critical,low_confidence;bone_length_outlier
76,5.066666603088379,000076.jpg,True,False,0.9753594398498535,Left,0.9753594398498535,0.48854637145996094,0.003352033207193017,0.0017640781588852406,0.003378791967406869,0.0019286724273115396,10667.3837890625,11333.0,1.0623973608016968,0.8962322473526001,0.7729988694190979,0.031268998980522156,0.10454195737838745,ok,ok,ok
77,5.133333206176758,000077.jpg,True,False,0.9682852625846863,Left,0.9682852625846863,0.5138540863990784,0.0031571772415190935,0.001855461043305695,0.0019009563839063048,0.0012466232292354107,10897.296875,11379.0,1.0442038774490356,0.9084278345108032,0.7760502099990845,0.004050721880048513,0.02132311649620533,ok,ok,ok
78,5.199999809265137,000078.jpg,True,False,0.9513638615608215,Left,0.9513638615608215,0.6002109050750732,0.0027930561918765306,0.0021672844886779785,0.0016513543669134378,0.001300871605053544,10789.810546875,11450.0,1.06118643283844,0.9006113409996033,0.7749630808830261,0.006220158655196428,0.009912462905049324,ok,critical,low_confidence
79,5.266666889190674,000079.jpg,True,False,0.9647653698921204,Left,0.9647653698921204,0.4116723835468292,0.00264923763461411,0.0014864960685372353,0.0020612699445337057,0.0009168587857857347,10664.0009765625,11461.0,1.074737310409546,0.8970421552658081,0.7725298404693604,0.0009602374630048871,0.011728411540389061,ok,ok,ok
80,5.333333492279053,000080.jpg,True,False,0.9617732763290405,Left,0.9617732763290405,0.3319757580757141,0.002426073420792818,0.0011987218167632818,0.0007185454596765339,0.0005029088351875544,10868.4150390625,11577.0,1.0651967525482178,0.9019607901573181,0.7741037011146545,0.01007031835615635,0.01898663491010666,ok,ok,ok
81,5.400000095367432,000081.jpg,True,False,0.9677987098693848,Left,0.9677987098693848,0.22144295275211334,0.00237033748999238,0.0007996020722202957,0.0006807358004152775,0.00048364605754613876,11063.1396484375,11678.0,1.0555773973464966,0.9032368659973145,0.781460702419281,0.008686304092407227,0.017757482826709747,ok,ok,ok
82,5.4666666984558105,000082.jpg,True,False,0.9705466032028198,Left,0.9705466032028198,0.3705882132053375,0.0022910938132554293,0.0013381463941186666,0.0011884807609021664,0.0006986354128457606,10792.9453125,11558.0,1.0708847045898438,0.8982523083686829,0.7753552794456482,0.010328800417482853,0.02472485974431038,ok,ok,ok
83,5.5333333015441895,000083.jpg,True,False,0.97285395860672,Left,0.97285395860672,0.10449894517660141,0.002333534648641944,0.0003773322678171098,0.0008637818391434848,0.0006152972928248346,10927.8974609375,11739.0,1.0742231607437134,0.901098906993866,0.7719077467918396,0.015538481064140797,0.012426050379872322,ok,ok,ok
84,5.599999904632568,000084.jpg,True,False,0.9661445617675781,Left,0.9661445617675781,0.30539464950561523,0.002373010851442814,0.0011027408763766289,0.0007404236821457744,0.0005112565122544765,10804.939453125,11586.0,1.0722873210906982,0.8972898125648499,0.7762169241905212,0.013118971139192581,0.011315412819385529,ok,ok,ok
85,5.666666507720947,000085.jpg,True,False,0.9724255800247192,Left,0.9724255800247192,0.342013955116272,0.0024729790166020393,0.001234968425706029,0.0011645735939964652,0.0005638172733597457,10868.107421875,11658.0,1.072679877281189,0.8960370421409607,0.7807548642158508,0.006195147056132555,0.005829172674566507,ok,ok,ok
86,5.733333110809326,000086.jpg,True,False,0.9717743396759033,Left,0.9717743396759033,0.25167277455329895,0.002479411195963621,0.0009087580256164074,0.0006726572755724192,0.00044370736577548087,11137.0126953125,11745.0,1.0545916557312012,0.9043848514556885,0.7805588245391846,0.0074349441565573215,0.02444024570286274,ok,ok,ok
